"","iso3","village","count"
"883","IDN","Aketubatu",1
"884","IDN","Akhelaume",1
"885","IDN","Aki Jaya",1
"886","IDN","Akkajeng",1
"887","IDN","Akkotengeng",1
"888","IDN","Akle",1
"889","IDN","Ako",1
"890","IDN","Akoon",1
"891","IDN","Akudiomi",1
"892","IDN","Akuni",1
"893","IDN","Al Kautsar",1
"894","IDN","Alaang",1
"895","IDN","Alah Air",1
"896","IDN","Alah Air Timur",1
"897","IDN","Alai",3
"898","IDN","Alai Gelombang",1
"899","IDN","Alai Parak Kopi",1
"900","IDN","Alai Selatan",1
"901","IDN","Alak",1
"902","IDN","Alakasing",1
"903","IDN","Alaku",1
"904","IDN","Alalak Selatan",1
"905","IDN","Alalak Tengah",1
"906","IDN","Alalak Utara",1
"907","IDN","Alale",1
"908","IDN","Alam Buana",1
"909","IDN","Alam Kenanga",1
"910","IDN","Alam Pelita",1
"911","IDN","Alang Alang",3
"912","IDN","Alang Asaude",1
"913","IDN","Alang Laweh",1
"914","IDN","Alangamba",1
"915","IDN","Alap Atadei",1
"916","IDN","Alas",1
"917","IDN","Alas Bayur",1
"918","IDN","Alas Kandang",1
"919","IDN","Alas Kembang",1
"920","IDN","Alas Malang",1
"921","IDN","Alas Nyiur",1
"922","IDN","Alas Selatan",1
"923","IDN","Alas Tengah",1
"924","IDN","Alas Tlogo",1
"925","IDN","Alasan",1
"926","IDN","Alasan Nggolobuton",1
"927","IDN","Alasangker",1
"928","IDN","Alasbulu",1
"929","IDN","Alasdowo",1
"930","IDN","Alaskokon",1
"931","IDN","Alasmalang",1
"932","IDN","Alaspandan",1
"933","IDN","Alasrejo",1
"934","IDN","Alassapi",1
"935","IDN","Alassumur Kulon",1
"936","IDN","Alassumur Lor",1
"937","IDN","Alastengah",1
"938","IDN","Alaswangi",1
"939","IDN","Alata Karya",1
"940","IDN","Alatep",1
"941","IDN","Albion Prancis",1
"942","IDN","Ale Lebbae",1
"943","IDN","Alen",1
"944","IDN","Alenangka",1
"945","IDN","Alenggo",1
"946","IDN","Alesilurunge",1
"947","IDN","Alesipitto",1
"948","IDN","Alewadeng",1
"949","IDN","Alewanuae",1
"950","IDN","Algadang",1
"951","IDN","Alila",1
"952","IDN","Alila Selatan",1
"953","IDN","Alila Timur",1
"954","IDN","Alim Mebung",1
"955","IDN","Alindau",1
"956","IDN","Alipato",1
"957","IDN","Alitta",1
"958","IDN","Aliyan",1
"959","IDN","Alkani",1
"960","IDN","Allang",1
"961","IDN","Alle Alle",1
"962","IDN","Allepolea",1
"963","IDN","Alliritengae",1
"964","IDN","Allu Tarowang",1
"965","IDN","Allumang",1
"966","IDN","Alo",2
"967","IDN","Alo-Alo",1
"968","IDN","Alo Utara",1
"969","IDN","Aloban",1
"970","IDN","Alolama",1
"971","IDN","Alon-Alon Contong",1
"972","IDN","Along",1
"973","IDN","Aloo",1
"974","IDN","Alooa",1
"975","IDN","Alor Besar",1
"976","IDN","Alor Kecil",1
"977","IDN","Alosi",1
"978","IDN","Alu",1
"979","IDN","Alude",1
"980","IDN","Alue",3
"981","IDN","Alue Adan",1
"982","IDN","Alue Ambang",1
"983","IDN","Alue Anou Barat",1
"984","IDN","Alue Anou Timu",1
"985","IDN","Alue Awe",1
"986","IDN","Alue Bade",1
"987","IDN","Alue Bagok",1
"988","IDN","Alue Bakong",1
"989","IDN","Alue Barat",1
"990","IDN","Alue Baro",1
"991","IDN","Alue Barueh",1
"992","IDN","Alue Batee",2
"993","IDN","Alue Bayeu Utang",1
"994","IDN","Alue Berawe",1
"995","IDN","Alue Bie Pusong",1
"996","IDN","Alue Bili",1
"997","IDN","Alue Bili Geulumpang",1
"998","IDN","Alue Bili Rayeuk",1
"999","IDN","Alue Bu Alue Nireh",1
"1000","IDN","Alue Bu Jalan",1
"1001","IDN","Alue Bu Jalan Baroh",1
"1002","IDN","Alue Bu Tuha",1
"1003","IDN","Alue Bu Tunong",1
"1004","IDN","Alue Bu/Alue Lhok",1
"1005","IDN","Alue Bugeng",1
"1006","IDN","Alue Buloh",1
"1007","IDN","Alue Buloh Dua",1
"1008","IDN","Alue Buloh Satu",1
"1009","IDN","Alue Buya",2
"1010","IDN","Alue Buya Pasi",1
"1011","IDN","Alue Capli",1
"1012","IDN","Alue Cek Doy",1
"1013","IDN","Alue Dalam",1
"1014","IDN","Alue Dama",2
"1015","IDN","Alue Deah Teungoh",1
"1016","IDN","Alue Dua",1
"1017","IDN","Alue Dua Bakaran Batee",1
"1018","IDN","Alue Dua Muka 0",1
"1019","IDN","Alue Dua Muka S",1
"1020","IDN","Alue Dua Paya Gajah",1
"1021","IDN","Alue Gadeng",2
"1022","IDN","Alue Gadeng Satu",1
"1023","IDN","Alue Gajah",1
"1024","IDN","Alue Gandai",1
"1025","IDN","Alue Geudong",1
"1026","IDN","Alue Glumpang",1
"1027","IDN","Alue Gro",1
"1028","IDN","Alue Gunto",1
"1029","IDN","Alue Gurep",1
"1030","IDN","Alue Ie Itam",1
"1031","IDN","Alue Ie Puteh",1
"1032","IDN","Alue Igeueh",1
"1033","IDN","Alue Itam",1
"1034","IDN","Alue Jamok",1
"1035","IDN","Alue Jangat",1
"1036","IDN","Alue Keujruen",1
"1037","IDN","Alue Keumiki",1
"1038","IDN","Alue Keumuneng",1
"1039","IDN","Alue Keureunyai",1
"1040","IDN","Alue Keutapang",3
"1041","IDN","Alue Kiran",1
"1042","IDN","Alue Krueng",1
"1043","IDN","Alue Kumba",1
"1044","IDN","Alue Kumbang A",1
"1045","IDN","Alue Kumbang M",1
"1046","IDN","Alue Kuta",1
"1047","IDN","Alue Labu",1
"1048","IDN","Alue Lada",1
"1049","IDN","Alue Lam Saba",1
"1050","IDN","Alue Leuhob",2
"1051","IDN","Alue Lhok",1
"1052","IDN","Alue Lim",1
"1053","IDN","Alue Limeng",1
"1054","IDN","Alue Majron",1
"1055","IDN","Alue Mangki",1
"1056","IDN","Alue Mee",1
"1057","IDN","Alue Merbau",1
"1058","IDN","Alue Meutuah",1
"1059","IDN","Alue Mie",1
"1060","IDN","Alue Mulieng",1
"1061","IDN","Alue Naga",1
"1062","IDN","Alue Nibong",1
"1063","IDN","Alue Padee",1
"1064","IDN","Alue Pande",1
"1065","IDN","Alue Pangkat",1
"1066","IDN","Alue Perman",1
"1067","IDN","Alue Peunawa",1
"1068","IDN","Alue Peuno",1
"1069","IDN","Alue Piet",1
"1070","IDN","Alue Pineung",1
"1071","IDN","Alue Pineung Timue",1
"1072","IDN","Alue Pisang",1
"1073","IDN","Alue Rambong",1
"1074","IDN","Alue Rambot",2
"1075","IDN","Alue Rangan",1
"1076","IDN","Alue Raya",4
"1077","IDN","Alue Rayeuk",1
"1078","IDN","Alue Riyeung",1
"1079","IDN","Alue Sane",1
"1080","IDN","Alue Selaseh",1
"1081","IDN","Alue Sentang",1
"1082","IDN","Alue Serdang",1
"1083","IDN","Alue Seutui",1
"1084","IDN","Alue Sijuek",1
"1085","IDN","Alue Siron",1
"1086","IDN","Alue Siwah Dua",1
"1087","IDN","Alue Siwah Serdang",1
"1088","IDN","Alue Sundak",1
"1089","IDN","Alue Sungai Pinang",1
"1090","IDN","Alue Tampak",1
"1091","IDN","Alue Teungoh",1
"1092","IDN","Alue Tho",1
"1093","IDN","Alue Udep",1
"1094","IDN","Alue Udeung",1
"1095","IDN","Alue Unou",1
"1096","IDN","Aluh-Aluh Besar",1
"1097","IDN","Aluh Aluh Kecil",1
"1098","IDN","Aluh Aluh Kecil Muara",1
"1099","IDN","Alul",1
"1100","IDN","Alum Anggota",1
"1101","IDN","Alung Banua",1
"1102","IDN","Alur",1
"1103","IDN","Alur Alim",1
"1104","IDN","Alur Bandung",1
"1105","IDN","Alur Cantik",1
"1106","IDN","Alur Cempedak",1
"1107","IDN","Alur Dua",1
"1108","IDN","Alur Dua Baru",1
"1109","IDN","Alur Kejrun",1
"1110","IDN","Alur Lhok",1
"1111","IDN","Alur Ludin I",1
"1112","IDN","Alur Ludin II",1
"1113","IDN","Alur Mas",1
"1114","IDN","Alur Merbo",1
"1115","IDN","Alur Nunang",1
"1116","IDN","Alur Pinang",1
"1117","IDN","Alur Seuleumak",1
"1118","IDN","Alur Simerah",1
"1119","IDN","Alurduamas",1
"1120","IDN","Alus Alus",1
"1121","IDN","Alusi Batjas",1
"1122","IDN","Alusi Buuk Jalin",1
"1123","IDN","Alusi Kelaan",1
"1124","IDN","Alusi Krawain",1
"1125","IDN","Alusi Tamrian",1
"1126","IDN","Amabaan",1
"1127","IDN","Amagarapati",1
"1128","IDN","Amahai",1
"1129","IDN","Amahusu",1
"1130","IDN","Amaita",1
"1131","IDN","Amaiteng Mulia",1
"1132","IDN","Amakaka",1
"1133","IDN","Amal",1
"1134","IDN","Amal Bakti",1
"1135","IDN","Amamapare",1
"1136","IDN","Aman",1
"1137","IDN","Amandraya",1
"1138","IDN","Amar",1
"1139","IDN","Amar Laut",1
"1140","IDN","Amarabu",1
"1141","IDN","Amarsekaru",1
"1142","IDN","Amarwawatu",1
"1143","IDN","Amasing Kali",1
"1144","IDN","Amasing Kota",1
"1145","IDN","Amasing Kota Barat",1
"1146","IDN","Amasing Kota Utara",1
"1147","IDN","Amassangan",2
"1148","IDN","Amassangang",1
"1149","IDN","Amat",1
"1150","IDN","Amat Selatan",1
"1151","IDN","Ambai",1
"1152","IDN","Ambai II",1
"1153","IDN","Ambaidiru",1
"1154","IDN","Ambalat",1
"1155","IDN","Ambalkebrek",1
"1156","IDN","Ambalkliwonan",1
"1157","IDN","Ambalkumolo",1
"1158","IDN","Ambalresmi",1
"1159","IDN","Amban",1
"1160","IDN","Ambang I",1
"1161","IDN","Ambang II",1
"1162","IDN","Ambara",1
"1163","IDN","Ambarawa",1
"1164","IDN","Ambarawang Darat",1
"1165","IDN","Ambarawang Laut",1
"1166","IDN","Ambarwinangun",1
"1167","IDN","Ambason Mekar",1
"1168","IDN","Ambat",1
"1169","IDN","Ambawang",1
"1170","IDN","Ambawang Kuala",1
"1171","IDN","Ambela",1
"1172","IDN","Ambelang",1
"1173","IDN","Ambeng Ambeng Watangrejo",1
"1174","IDN","Ambengan",1
"1175","IDN","Amberparem/Amperem",1
"1176","IDN","Ambesea",1
"1177","IDN","Ambesia",1
"1178","IDN","Ambesia Barat",1
"1179","IDN","Ambesia Selatan",1
"1180","IDN","Ambeua",1
"1181","IDN","Ambeua Raya",1
"1182","IDN","Ambia",1
"1183","IDN","Ambia Utara",1
"1184","IDN","Ambobi Paranginan",1
"1185","IDN","Ambokulon",1
"1186","IDN","Ambora",1
"1187","IDN","Ambowetan",1
"1188","IDN","Ambroben",1
"1189","IDN","Ambuang Kapua Sungai Sariak",1
"1190","IDN","Ambuar",1
"1191","IDN","Ambuau Indah",1
"1192","IDN","Ambuau Togo",1
"1193","IDN","Ambulu",3
"1194","IDN","Ambumi",1
"1195","IDN","Ambunten Barat",1
"1196","IDN","Ambunten Tengah",1
"1197","IDN","Ambunten Timur",1
"1198","IDN","Ambunu",1
"1199","IDN","Amdasa",1
"1200","IDN","Amdui",1
"1201","IDN","Ameria Bahagia",1
"1202","IDN","Amerta Bhuana",1
"1203","IDN","Ameth",2
"1204","IDN","Ammoy",1
"1205","IDN","Amohola",1
"1206","IDN","Amola",1
"1207","IDN","Amolame",1
"1208","IDN","Amolengu",1
"1209","IDN","Amomutu",1
"1210","IDN","Amondo",1
"1211","IDN","Amongrogo",1
"1212","IDN","Amor",1
"1213","IDN","Amorome",1
"1214","IDN","Amowe",1
"1215","IDN","Ampalu",1
"1216","IDN","Ampana",1
"1217","IDN","Ampang",1
"1218","IDN","Ampang Pulai",1
"1219","IDN","Ampang Tareh Lumpo",1
"1220","IDN","Ampeh",2
"1221","IDN","Ampekale",1
"1222","IDN","Ampel",2
"1223","IDN","Ampelsari",1
"1224","IDN","Ampen Medang",1
"1225","IDN","Ampenan Selatan",1
"1226","IDN","Ampenan Tengah",1
"1227","IDN","Ampenan Utara",1
"1228","IDN","Ampera",6
"1229","IDN","Ampera Raya",1
"1230","IDN","Ampibabo",1
"1231","IDN","Ampibabo Timur",1
"1232","IDN","Ampibabo Utara",1
"1233","IDN","Ampih",1
"1234","IDN","Ampimoi",1
"1235","IDN","Amping Parak",1
"1236","IDN","Amping Parak Timur",1
"1237","IDN","Ampuan Lumpo",1
"1238","IDN","Ampui",1
"1239","IDN","Amsira",1
"1240","IDN","Amud Mesjid",1
"1241","IDN","Amuri",1
"1242","IDN","Amutu",1
"1243","IDN","Amyas",1
"1244","IDN","Ana Ao",1
"1245","IDN","Ana Engge",1
"1246","IDN","Ana Gogka",1
"1247","IDN","Ana Kaka",1
"1248","IDN","Ana Lewe",1
"1249","IDN","Ana Wolu",1
"1250","IDN","Anabanua",1
"1251","IDN","Anaiwoi",2
"1252","IDN","Anak Setatah",1
"1253","IDN","Anakasi",1
"1254","IDN","Anakoli",1
"1255","IDN","Analutur",1
"1256","IDN","Ananjaki",1
"1257","IDN","Anaoma",1
"1258","IDN","Anarae",1
"1259","IDN","Anaraja",1
"1260","IDN","Anasi",1
"1261","IDN","Anataurei",1
"1262","IDN","Anawai",1
"1263","IDN","Anawua",1
"1264","IDN","Ancol",1
"1265","IDN","Ancu",1
"1266","IDN","Andalas",1
"1267","IDN","Andamata",1
"1268","IDN","Andang",1
"1269","IDN","Anday",1
"1270","IDN","Andedao",1
"1271","IDN","Andei",3
"1272","IDN","Andeo",1
"1273","IDN","Andesaria",1
"1274","IDN","Andey",1
"1275","IDN","Andinete",1
"1276","IDN","Andobeu Jaya",1
"1277","IDN","Andongrejo",1
"1278","IDN","Andongsari",1
"1279","IDN","Andowia",1
"1280","IDN","Andulang",1
"1281","IDN","Andumowu",1
"1282","IDN","Anduonohu",1
"1283","IDN","Anduring",1
"1284","IDN","Aneka Marga",1
"1285","IDN","Aneuk Laot",1
"1286","IDN","Aneuk Paya",1
"1287","IDN","Angan",1
"1288","IDN","Angantaka",1
"1289","IDN","Angar",1
"1290","IDN","Anggaduber",1
"1291","IDN","Anggai",1
"1292","IDN","Anggana",1
"1293","IDN","Anggaraksa",1
"1294","IDN","Anggasan",1
"1295","IDN","Anggasari",1
"1296","IDN","Anggersek",1
"1297","IDN","Angges",1
"1298","IDN","Anggilowu",1
"1299","IDN","Anggoeya",1
"1300","IDN","Anggolohipo",1
"1301","IDN","Anggolomelai",1
"1302","IDN","Anggopi",1
"1303","IDN","Anggoroboti",1
"1304","IDN","Anggraidi",1
"1305","IDN","Anggut",1
"1306","IDN","Anggut Atas",1
"1307","IDN","Anggut Bawah",1
"1308","IDN","Anggut Dalam",1
"1309","IDN","Angin Nauli",1
"1310","IDN","Angkaes",1
"1311","IDN","Angkah",1
"1312","IDN","Angkasapura",1
"1313","IDN","Angkatan",1
"1314","IDN","Angke",1
"1315","IDN","Angkeo",1
"1316","IDN","Angkue",1
"1317","IDN","Angon Angon",1
"1318","IDN","Angorudua Balaekha",1
"1319","IDN","Angrisi",1
"1320","IDN","Angsana",3
"1321","IDN","Angsokah",1
"1322","IDN","Aniboi",1
"1323","IDN","Animi",1
"1324","IDN","Anjani",1
"1325","IDN","Anjar Arip",1
"1326","IDN","Anjatan",1
"1327","IDN","Anjatan Baru",1
"1328","IDN","Anjatan Utara",1
"1329","IDN","Anjungan Dalam",1
"1330","IDN","Anjungan Melancar",1
"1331","IDN","Ankieng Barat",1
"1332","IDN","Anoe Itam",1
"1333","IDN","Anreapi",1
"1334","IDN","Anrong Appaka",1
"1335","IDN","Ansudu",1
"1336","IDN","Ansus",1
"1337","IDN","Antalisa",1
"1338","IDN","Antang",1
"1339","IDN","Antap",1
"1340","IDN","Antarbrak",1
"1341","IDN","Antasan Besar",1
"1342","IDN","Antasan Kecil Timur",1
"1343","IDN","Antibar",1
"1344","IDN","Antiga",1
"1345","IDN","Antiga Kelod",1
"1346","IDN","Antosari",1
"1347","IDN","Anturan",1
"1348","IDN","Antutan",1
"1349","IDN","Anugerah",1
"1350","IDN","Anus",1
"1351","IDN","Anutapura",1
"1352","IDN","Anyar",2
"1353","IDN","Aoreo",1
"1354","IDN","Apaan",1
"1355","IDN","Apainabo",1
"1356","IDN","Apal",2
"1357","IDN","Apala",1
"1358","IDN","Apan",1
"1359","IDN","Apar",1
"1360","IDN","Apara",1
"1361","IDN","Apela Dua",1
"1362","IDN","Apela Satu",1
"1363","IDN","Apelawo",1
"1364","IDN","Apeng Sembeka",2
"1365","IDN","Apengsala",1
"1366","IDN","Apha",1
"1367","IDN","Api-Api",2
"1368","IDN","Api-Api Pasar Baru",1
"1369","IDN","Api Api",3
"1370","IDN","Apitaik",1
"1371","IDN","Apitalawu",1
"1372","IDN","Apoho",1
"1373","IDN","Appatanah",1
"1374","IDN","Apren",1
"1375","IDN","Apuan",1
"1376","IDN","Apulea",1
"1377","IDN","Apung",1
"1378","IDN","Ara",3
"1379","IDN","Ara Bungkok",1
"1380","IDN","Ara Bungong",1
"1381","IDN","Ara Kundo",1
"1382","IDN","Ara Payung",1
"1383","IDN","Arab Kenangan",1
"1384","IDN","Arafah",1
"1385","IDN","Arahan Kidul",1
"1386","IDN","Arahan Lor",1
"1387","IDN","Araih",1
"1388","IDN","Arajang",1
"1389","IDN","Arakan",1
"1390","IDN","Aramaba",1
"1391","IDN","Aramengi",1
"1392","IDN","Aramiyah",1
"1393","IDN","Aramo",1
"1394","IDN","Aran",1
"1395","IDN","Aran Sina",1
"1396","IDN","Arang Limbung",1
"1397","IDN","Arangkaa",1
"1398","IDN","Arar",1
"1399","IDN","Arare",1
"1400","IDN","Aras",1
"1401","IDN","Aras Kabu",1
"1402","IDN","Arasoe",1
"1403","IDN","Araway",1
"1404","IDN","Arbais",1
"1405","IDN","Arbasina",1
"1406","IDN","Arborek",1
"1407","IDN","Ardi Mulya",1
"1408","IDN","Ardipura",1
"1409","IDN","Ardirejo",1
"1410","IDN","Area Pdks",1
"1411","IDN","Arefi Selatan",1
"1412","IDN","Arefi Timur",1
"1413","IDN","Arewan",1
"1414","IDN","Arfu",1
"1415","IDN","Arga Jaya",1
"1416","IDN","Arga Mulia",1
"1417","IDN","Argakencana",1
"1418","IDN","Argam",1
"1419","IDN","Argapura",1
"1420","IDN","Argasunya",1
"1421","IDN","Argawana",1
"1422","IDN","Argo Mulya",1
"1423","IDN","Argopeni",1
"1424","IDN","Argosari",2
"1425","IDN","Argotirto",1
"1426","IDN","Arguni",1
"1427","IDN","Arguni Barat",1
"1428","IDN","Ariate",1
"1429","IDN","Ariepi",1
"1430","IDN","Arion",1
"1431","IDN","Arjasa",2
"1432","IDN","Arjasari",1
"1433","IDN","Arjosari",2
"1434","IDN","Arjowinangun",3
"1435","IDN","Arma",1
"1436","IDN","Armada",1
"1437","IDN","Armo",1
"1438","IDN","Armopa",1
"1439","IDN","Arnau",1
"1440","IDN","Aroa Kataloka",1
"1441","IDN","Aroba",1
"1442","IDN","Arok",1
"1443","IDN","Aromarea",1
"1444","IDN","Aron",2
"1445","IDN","Aron Asan Kumbang",1
"1446","IDN","Aron Bunot Gogo",1
"1447","IDN","Aron Kuta Baro",1
"1448","IDN","Aron Tunggai",1
"1449","IDN","Arongan",3
"1450","IDN","Arosbaya",1
"1451","IDN","Arowi",1
"1452","IDN","Arso",1
"1453","IDN","Artafela",1
"1454","IDN","Artodung",1
"1455","IDN","Aru",1
"1456","IDN","Aru Burung",1
"1457","IDN","Aru Irian",1
"1458","IDN","Aruan Gaur",1
"1459","IDN","Arui",1
"1460","IDN","Arui Bab",1
"1461","IDN","Arui Das",1
"1462","IDN","Aruku",1
"1463","IDN","Arumamang",1
"1464","IDN","Arumanis",1
"1465","IDN","Arung Ayam",1
"1466","IDN","Arung Dalam",1
"1467","IDN","Arung Medang",1
"1468","IDN","Arung Parak",1
"1469","IDN","Arungkeke",1
"1470","IDN","Arungkeke Pallantikang",1
"1471","IDN","Aruri",1
"1472","IDN","Arus Deras",1
"1473","IDN","Arusan",1
"1474","IDN","Arusu",1
"1475","IDN","Aruswar",1
"1476","IDN","Arwala",1
"1477","IDN","Asaan",1
"1478","IDN","Asahan Mati",1
"1479","IDN","Asahan Way Sindi",1
"1480","IDN","Asahduren",1
"1481","IDN","Asai",1
"1482","IDN","Asam",1
"1483","IDN","Asam Asam",1
"1484","IDN","Asam Jaya",1
"1485","IDN","Asam Kamba Pasar Baru",1
"1486","IDN","Asam Peutek",1
"1487","IDN","Asan",1
"1488","IDN","Asan Bideun",1
"1489","IDN","Asan Kareung",1
"1490","IDN","Asan Kumbang",1
"1491","IDN","Asan Rampak",1
"1492","IDN","Asan Tanjung",1
"1493","IDN","Asana",1
"1494","IDN","Asano",1
"1495","IDN","Asantola",1
"1496","IDN","Asarkir",1
"1497","IDN","Asaryendi",2
"1498","IDN","Asay",1
"1499","IDN","Asbaken",1
"1500","IDN","Asei Kecil",1
"1501","IDN","Asem",1
"1502","IDN","Asem Jaran",1
"1503","IDN","Asem Nonggal",1
"1504","IDN","Asem Raja",1
"1505","IDN","Asembagus",2
"1506","IDN","Asembakor",1
"1507","IDN","Asemdoyong",1
"1508","IDN","Asemkandang",1
"1509","IDN","Asempapak",1
"1510","IDN","Asempapan",1
"1511","IDN","Asemrowo",1
"1512","IDN","Asimiro",1
"1513","IDN","Asingi",1
"1514","IDN","Aska",1
"1515","IDN","Aso Nanggro",1
"1516","IDN","Aso Nanggroe",1
"1517","IDN","Asri Mulia",1
"1518","IDN","Assilulu",1
"1519","IDN","Assorajang",1
"1520","IDN","Astana",1
"1521","IDN","Astanajapura",1
"1522","IDN","Astanalanggar",1
"1523","IDN","Astanamukti",1
"1524","IDN","Astapada",1
"1525","IDN","Astapah",1
"1526","IDN","Astina",2
"1527","IDN","Asukweri",1
"1528","IDN","Asur",1
"1529","IDN","Asuwetsy",1
"1530","IDN","Ataili",1
"1531","IDN","Atakera",1
"1532","IDN","Atakore",1
"1533","IDN","Atakowa",1
"1534","IDN","Atambuts",1
"1535","IDN","Atananga",1
"1536","IDN","Atap",1
"1537","IDN","Atari Indah",1
"1538","IDN","Atari Jaya",1
"1539","IDN","Atawai",1
"1540","IDN","Ate Dalo",1
"1541","IDN","Atep",1
"1542","IDN","Atep Oki",1
"1543","IDN","Atep Satu",1
"1544","IDN","Ateuk",1
"1545","IDN","Ateuk Anggok",1
"1546","IDN","Ateuk Blang Asan",1
"1547","IDN","Ateuk Cut",1
"1548","IDN","Ateuk Deah Tanoh",1
"1549","IDN","Ateuk Jawo",1
"1550","IDN","Ateuk Lueng Ie",1
"1551","IDN","Ateuk Munjeng",1
"1552","IDN","Ateuk Pahlawan",1
"1553","IDN","Atiahu",1
"1554","IDN","Atibo / Manimery",1
"1555","IDN","Atkari",1
"1556","IDN","Atoga",1
"1557","IDN","Atoga Timur",1
"1558","IDN","Atong",1
"1559","IDN","Atori",1
"1560","IDN","Atowatu",1
"1561","IDN","Atsy",1
"1562","IDN","Attang Salo",1
"1563","IDN","Atu Walupang",1
"1564","IDN","Atubul Da",1
"1565","IDN","Atubul Dol",1
"1566","IDN","Atue",1
"1567","IDN","Atuka",1
"1568","IDN","Atulaleng",1
"1569","IDN","Aturan Mumpo",1
"1570","IDN","Aturan Mumpo II",1
"1571","IDN","Auaba",1
"1572","IDN","Audam",1
"1573","IDN","Auki",1
"1574","IDN","Aulesa",1
"1575","IDN","Aung",1
"1576","IDN","Auponhia",1
"1577","IDN","Aur Begalung Talaok",1
"1578","IDN","Aur Duri Surantih",1
"1579","IDN","Aur Peulumat",1
"1580","IDN","Aur Ringit",1
"1581","IDN","Aurmios",1
"1582","IDN","Avolua",1
"1583","IDN","Awa",1
"1584","IDN","Awaai",1
"1585","IDN","Awainulu",1
"1586","IDN","Awaki",1
"1587","IDN","Awang Cenrana",1
"1588","IDN","Awang Tangka",1
"1589","IDN","Awanggoa",1
"1590","IDN","Awar-Awar",1
"1591","IDN","Awaso",1
"1592","IDN","Awassagara",1
"1593","IDN","Awat",1
"1594","IDN","Awat Mata",1
"1595","IDN","Awe",2
"1596","IDN","Awe Kecil",1
"1597","IDN","Awe Seubal",1
"1598","IDN","Awear",1
"1599","IDN","Awear Rumngeur",1
"1600","IDN","Awer",1
"1601","IDN","Awera",1
"1602","IDN","Awila",1
"1603","IDN","Awila Puncak",1
"1604","IDN","Awilinan",1
"1605","IDN","Awis",1
"1606","IDN","Awit",1
"1607","IDN","Awit Selatan",1
"1608","IDN","Awiyo",1
"1609","IDN","Awo",4
"1610","IDN","Awo Lagading",1
"1611","IDN","Awoni",1
"1612","IDN","Awoni Lauso",1
"1613","IDN","Aworket",1
"1614","IDN","Awota",1
"1615","IDN","Awu",1
"1616","IDN","Awuawu",1
"1617","IDN","Awunawai",1
"1618","IDN","Awunio",1
"1619","IDN","Ayah",1
"1620","IDN","Ayamalas",1
"1621","IDN","Ayambori",1
"1622","IDN","Ayamputih",1
"1623","IDN","Ayari",1
"1624","IDN","Ayawi",1
"1625","IDN","Ayong",1
"1626","IDN","Ayuhula",1
"1627","IDN","Ayuhulalo",1
"1628","IDN","Ayuka",1
"1629","IDN","Ayula Selatan",1
"1630","IDN","Ayula Tilango",1
"1631","IDN","Ayula Timur",1
"1632","IDN","Ayula Utara",1
"1633","IDN","Aywou",1
"1634","IDN","Ba'Engas",1
"1635","IDN","Baadale",1
"1636","IDN","Baadia",1
"1637","IDN","Baang Koor",1
"1638","IDN","Baba Binanga",1
"1639","IDN","Bababulo",1
"1640","IDN","Bababulo Utara",1
"1641","IDN","Babadan",4
"1642","IDN","Babadsari",1
"1643","IDN","Babagan",1
"1644","IDN","Babah Buloh",1
"1645","IDN","Babah Ceupan",1
"1646","IDN","Babah Dua",2
"1647","IDN","Babah Ie",1
"1648","IDN","Babah Jurong",3
"1649","IDN","Babah Krueng",3
"1650","IDN","Babah Lhung",1
"1651","IDN","Babah Lueng",2
"1652","IDN","Babah Nipah",1
"1653","IDN","Babah Suak",1
"1654","IDN","Babakan",6
"1655","IDN","Babakan Asem",1
"1656","IDN","Babakan Gebang",1
"1657","IDN","Babakan Losari",1
"1658","IDN","Babakan Losari Lor",1
"1659","IDN","Babakankeusik",1
"1660","IDN","Babakanlor",1
"1661","IDN","Babakbawo",1
"1662","IDN","Babaksari",1
"1663","IDN","Babaktulung",1
"1664","IDN","Babalan",2
"1665","IDN","Babalanlor",1
"1666","IDN","Babamolingku",1
"1667","IDN","Baban",1
"1668","IDN","Babana",1
"1669","IDN","Babang",3
"1670","IDN","Babang Buyangge",1
"1671","IDN","Babasaram",1
